id_soc,tour_id,n_trips_tour,n_nonhome,n_nonmandatory,n_care,time_tour_min,tour_chain,paradas_intermedias_tour
70614,1,2,1,0,0,30,0,0
70615,1,2,1,0,0,30,0,0
70616,1,2,1,0,0,20,0,0
70617,1,2,1,0,0,65,0,0
70618,1,2,1,0,0,135,0,0
70619,1,2,1,0,0,75,0,0
70620,1,3,2,2,1,30,1,1
70621,1,2,1,0,0,25,0,0
70624,1,2,1,0,0,25,0,0
70625,1,2,1,0,0,130,0,0
70626,1,2,1,0,0,30,0,0
70627,1,2,1,0,0,90,0,0
70628,1,2,1,1,1,20,0,0
70628,2,2,1,1,1,20,0,0
70629,1,2,1,1,0,60,0,0
70630,1,2,1,0,0,150,0,0
70631,1,2,1,0,0,200,0,0
70632,1,2,1,0,0,40,0,0
70633,1,2,1,0,0,20,0,0
70634,1,2,1,0,0,20,0,0
70635,1,3,2,0,0,55,1,1
70636,1,3,2,0,0,50,1,1
70637,1,3,2,0,0,30,1,1
70638,1,2,1,1,0,20,0,0
70639,1,2,1,1,0,20,0,0
70640,1,2,1,0,0,90,0,0
70641,1,2,1,1,0,260,0,0
70642,1,2,1,0,0,120,0,0
70643,1,2,1,0,0,25,0,0
70644,1,2,1,0,0,12,0,0
70645,1,2,1,0,0,12,0,0
70646,1,2,1,0,0,30,0,0
70648,1,2,1,0,0,30,0,0
70649,1,2,1,0,0,20,0,0
70650,1,2,1,0,0,20,0,0
70652,1,2,1,0,0,40,0,0
70653,1,2,1,0,0,40,0,0
70655,1,2,1,1,1,130,0,0
70656,1,2,1,1,0,20,0,0
70657,1,2,1,0,0,20,0,0
70658,1,2,1,0,0,170,0,0
70659,1,2,1,0,0,30,0,0
70660,1,2,1,0,0,20,0,0
70661,1,2,1,0,0,20,0,0
70662,1,2,1,0,0,25,0,0
70663,1,2,1,0,0,25,0,0
70664,1,2,1,1,0,10,0,0
70664,2,2,1,1,0,15,0,0
70665,1,2,1,0,0,40,0,0
70666,1,2,1,0,0,40,0,0
70667,1,2,1,1,0,20,0,0
70668,1,2,1,1,0,20,0,0
70669,1,2,1,0,0,20,0,0
70670,1,2,1,0,0,35,0,0
70671,1,2,1,1,1,30,0,0
70671,2,2,1,1,1,25,0,0
70673,1,2,1,0,0,85,0,0
70674,1,2,1,1,0,30,0,0
70675,1,2,1,1,0,160,0,0
70676,1,2,1,1,0,110,0,0
70677,1,2,1,1,0,10,0,0
70678,1,2,1,1,0,10,0,0
70679,1,2,1,1,0,110,0,0
70679,2,2,1,0,0,35,0,0
70680,1,2,1,1,0,20,0,0
70681,1,2,1,1,0,20,0,0
70682,1,2,1,0,0,125,0,0
70683,1,2,1,1,0,25,0,0
70684,1,2,1,0,0,145,0,0
70685,1,2,1,0,0,175,0,0
70686,1,2,1,0,0,95,0,0
70687,1,2,1,1,0,20,0,0
70688,1,2,1,0,0,190,0,0
70689,1,2,1,0,0,175,0,0
70690,1,2,1,0,0,30,0,0
70691,1,3,2,1,0,140,1,1
70692,1,2,1,0,0,150,0,0
70693,1,2,1,1,1,20,0,0
70694,1,2,1,1,1,20,0,0
70695,1,3,3,3,3,30,1,2
70696,1,2,1,1,0,10,0,0
70696,2,3,2,2,1,25,1,1
70698,1,3,2,2,1,180,1,1
70699,1,3,2,2,0,180,1,1
70703,1,3,2,2,2,250,1,1
70704,1,2,1,0,0,40,0,0
70705,1,2,1,0,0,137,0,0
70706,1,2,1,0,0,6,0,0
70707,1,2,1,0,0,62,0,0
70708,1,4,3,3,2,106,1,2
70710,1,3,2,1,0,35,1,1
70711,1,2,1,0,0,155,0,0
70712,1,3,2,2,0,27,1,1
70712,2,2,1,1,0,44,0,0
70713,1,2,1,0,0,144,0,0
70714,1,2,1,1,0,60,0,0
70714,2,2,1,0,0,20,0,0
70715,1,2,1,1,0,110,0,0
70716,1,2,1,0,0,10,0,0
70717,1,2,1,0,0,220,0,0
70718,1,2,1,1,1,,0,0
70719,1,2,1,1,1,,0,0
70720,1,2,1,1,1,70,0,0
70721,1,2,1,0,0,70,0,0
70722,1,2,1,0,0,152,0,0
70723,1,2,1,1,1,20,0,0
70723,2,2,1,1,1,20,0,0
70724,1,2,1,0,0,220,0,0
70725,1,2,1,0,0,130,0,0
70726,1,2,1,0,0,45,0,0
70727,1,2,1,1,0,60,0,0
70728,1,2,1,0,0,60,0,0
70729,1,3,2,1,0,75,1,1
70730,1,3,2,0,0,30,1,1
70731,1,2,1,1,0,22,0,0
70731,2,2,1,1,0,14,0,0
70732,1,2,1,1,0,30,0,0
70733,1,2,1,0,0,240,0,0
70734,1,2,1,0,0,285,0,0
70736,1,2,1,1,1,85,0,0
70737,1,2,1,1,0,25,0,0
70738,1,2,1,0,0,208,0,0
70739,1,2,1,0,0,20,0,0
70740,1,2,1,0,0,20,0,0
70741,1,2,2,0,0,60,1,1
70742,1,2,2,0,0,60,1,1
70743,1,2,1,1,0,60,0,0
70744,1,2,1,0,0,195,0,0
70745,1,2,1,0,0,80,0,0
70746,1,2,1,1,1,40,0,0
70747,1,2,1,1,0,70,0,0
70748,1,2,1,1,0,70,0,0
70748,2,2,1,1,0,15,0,0
70749,1,3,2,2,0,25,1,1
70751,1,2,1,1,0,10,0,0
70752,1,2,1,1,1,50,0,0
70752,2,2,1,1,1,45,0,0
70753,1,2,1,0,0,50,0,0
70754,1,2,1,0,0,15,0,0
70755,1,2,1,1,0,30,0,0
70756,1,2,1,0,0,120,0,0
70757,1,2,1,1,1,20,0,0
70757,2,2,1,1,1,15,0,0
70758,1,2,1,0,0,30,0,0
70760,1,2,1,1,0,10,0,0
70760,2,2,1,1,0,20,0,0
70761,1,2,1,1,1,25,0,0
70761,2,2,1,1,1,25,0,0
70762,1,2,1,1,1,40,0,0
70762,2,2,1,1,1,35,0,0
70763,1,2,1,0,0,15,0,0
70764,1,2,1,0,0,15,0,0
70765,1,2,1,0,0,45,0,0
70766,1,2,1,0,0,255,0,0
70767,1,2,1,0,0,180,0,0
70769,1,2,1,1,0,25,0,0
70772,1,2,1,0,0,80,0,0
70773,1,2,1,1,1,10,0,0
70773,2,2,1,1,1,10,0,0
70774,1,1,1,0,0,140,0,0
70775,1,2,1,0,0,25,0,0
70776,1,2,1,0,0,65,0,0
70776,2,2,1,0,0,60,0,0
70777,1,2,1,1,0,35,0,0
70777,2,2,1,0,0,60,0,0
70778,1,2,1,1,0,70,0,0
70779,1,2,1,1,0,70,0,0
70780,1,3,2,0,0,140,1,1
70781,1,2,1,1,0,25,0,0
70784,1,2,1,0,0,160,0,0
70785,1,2,1,0,0,100,0,0
70786,1,2,1,0,0,25,0,0
70787,1,2,1,0,0,20,0,0
70788,1,2,1,0,0,227,0,0
70790,1,2,1,1,0,20,0,0
70791,1,2,1,1,0,30,0,0
70792,1,2,1,0,0,120,0,0
70793,1,2,1,1,0,60,0,0
70794,1,2,1,1,1,30,0,0
70794,2,2,1,1,1,35,0,0
70795,1,2,1,0,0,190,0,0
70796,1,2,1,1,1,20,0,0
70796,2,2,1,1,1,30,0,0
70797,1,2,1,0,0,30,0,0
70798,1,2,1,0,0,35,0,0
70800,1,2,1,1,0,25,0,0
70801,1,2,1,1,1,180,0,0
70802,1,2,1,0,0,85,0,0
70803,1,2,1,0,0,32,0,0
70804,1,2,1,1,1,17,0,0
70804,2,2,1,1,1,25,0,0
70805,1,2,1,1,0,60,0,0
70806,1,2,1,0,0,62,0,0
70807,1,2,1,0,0,62,0,0
70809,1,2,1,0,0,190,0,0
70810,1,2,1,1,1,30,0,0
70810,2,2,1,1,0,10,0,0
70810,3,3,2,2,0,20,1,1
70810,4,2,1,1,1,20,0,0
70810,5,2,1,1,1,16,0,0
70810,6,2,1,1,1,20,0,0
70811,1,2,1,0,0,25,0,0
70811,2,2,1,1,0,58,0,0
70812,1,2,1,1,0,30,0,0
70813,1,2,1,0,0,30,0,0
70814,1,2,1,0,0,30,0,0
70815,1,2,1,0,0,30,0,0
70816,1,2,1,1,0,25,0,0
70817,1,2,1,0,0,50,0,0
70818,1,2,1,1,0,50,0,0
70819,1,2,1,0,0,125,0,0
70820,1,2,1,0,0,195,0,0
70821,1,2,1,0,0,20,0,0
70823,1,2,1,0,0,140,0,0
70827,1,2,1,1,0,19,0,0
70829,1,2,1,1,1,40,0,0
70829,2,2,1,1,1,40,0,0
70830,1,2,1,0,0,260,0,0
70831,1,2,1,0,0,30,0,0
70832,1,2,1,0,0,45,0,0
70833,1,2,1,0,0,45,0,0
70834,1,2,1,0,0,205,0,0
70835,1,2,1,0,0,20,0,0
70836,1,2,1,1,1,166,0,0
70837,1,2,1,0,0,190,0,0
70838,1,2,1,0,0,230,0,0
70839,1,2,1,0,0,30,0,0
70840,1,2,1,0,0,168,0,0
70841,1,2,1,0,0,45,0,0
70842,1,2,1,0,0,45,0,0
70844,1,2,1,0,0,35,0,0
70846,1,2,1,0,0,245,0,0
70847,1,2,1,0,0,255,0,0
70848,1,2,1,0,0,180,0,0
70849,1,2,1,0,0,180,0,0
70850,1,2,1,0,0,65,0,0
70852,1,3,2,1,0,169,1,1
70853,1,2,1,0,0,195,0,0
70854,1,2,1,0,0,190,0,0
70855,1,2,1,0,0,40,0,0
70856,1,2,1,0,0,180,0,0
70857,1,2,1,0,0,40,0,0
70858,1,2,1,0,0,40,0,0
70859,1,2,1,0,0,90,0,0
70860,1,2,1,1,0,20,0,0
70861,1,2,1,0,0,55,0,0
70862,1,2,1,0,0,235,0,0
70863,1,2,1,1,0,20,0,0
70864,1,2,1,0,0,210,0,0
70865,1,2,1,0,0,50,0,0
70866,1,2,1,0,0,150,0,0
70867,1,2,1,0,0,70,0,0
70868,1,2,1,0,0,35,0,0
70869,1,2,1,0,0,35,0,0
70870,1,2,1,1,0,20,0,0
70871,1,2,1,0,0,135,0,0
70872,1,2,1,0,0,140,0,0
70873,1,2,1,0,0,230,0,0
70874,1,2,1,0,0,60,0,0
70875,1,2,1,1,1,10,0,0
70875,2,2,1,1,1,10,0,0
70876,1,2,1,0,0,15,0,0
70879,1,2,1,0,0,190,0,0
70880,1,2,1,0,0,60,0,0
70881,1,2,1,1,0,25,0,0
70881,2,2,1,1,1,50,0,0
70882,1,1,1,0,0,60,0,0
70883,1,2,1,1,1,35,0,0
70883,2,2,1,1,1,30,0,0
70884,1,2,1,0,0,215,0,0
70885,1,2,1,0,0,30,0,0
70886,1,2,1,0,0,35,0,0
70887,1,2,1,1,0,190,0,0
70888,1,2,1,0,0,185,0,0
70889,1,2,1,0,0,190,0,0
70890,1,2,1,1,1,30,0,0
70890,2,2,1,1,1,35,0,0
70891,1,2,1,0,0,35,0,0
70892,1,2,1,1,1,290,0,0
70893,1,2,1,0,0,320,0,0
70894,1,2,1,0,0,210,0,0
70895,1,2,1,1,0,200,0,0
70896,1,2,1,1,0,30,0,0
70897,1,2,1,1,0,40,0,0
70898,1,2,1,0,0,55,0,0
70899,1,2,1,1,0,20,0,0
70900,1,2,1,0,0,45,0,0
70901,1,2,1,0,0,45,0,0
70902,1,2,1,0,0,180,0,0
70903,1,2,1,0,0,210,0,0
70904,1,2,1,0,0,210,0,0
70905,1,2,1,0,0,205,0,0
70905,2,2,1,0,0,80,0,0
70906,1,2,1,0,0,195,0,0
70907,1,2,1,0,0,250,0,0
70910,1,4,3,1,0,160,1,2
70911,1,3,2,1,0,30,1,1
70912,1,2,1,0,0,225,0,0
70913,1,2,1,0,0,240,0,0
70914,1,2,1,0,0,120,0,0
70915,1,2,1,0,0,40,0,0
70916,1,2,1,1,0,20,0,0
70916,2,2,1,1,0,10,0,0
70917,1,2,1,0,0,80,0,0
70918,1,2,1,0,0,60,0,0
70919,1,2,1,0,0,10,0,0
70920,1,2,1,0,0,10,0,0
70921,1,2,1,1,0,15,0,0
70921,2,2,1,1,1,40,0,0
70922,1,2,1,1,1,45,0,0
70923,1,2,1,0,0,60,0,0
70924,1,2,1,0,0,50,0,0
70925,1,2,1,1,0,10,0,0
70926,1,2,1,0,0,190,0,0
70927,1,2,1,0,0,80,0,0
70928,1,3,2,1,0,114,1,1
70929,1,2,1,0,0,28,0,0
70929,2,2,1,1,0,30,0,0
70930,1,2,1,0,0,38,0,0
70930,2,2,1,1,0,30,0,0
70931,1,2,1,0,0,180,0,0
70932,1,2,1,0,0,235,0,0
70933,1,2,1,0,0,25,0,0
70934,1,2,1,0,0,210,0,0
70935,1,2,1,0,0,55,0,0
70936,1,3,2,2,1,30,1,1
70937,1,2,1,0,0,126,0,0
70938,1,2,1,0,0,30,0,0
70939,1,2,1,0,0,30,0,0
70940,1,2,1,0,0,60,0,0
70941,1,2,1,0,0,30,0,0
70942,1,2,1,0,0,42,0,0
70943,1,2,1,0,0,80,0,0
70944,1,2,1,0,0,104,0,0
70945,1,2,1,0,0,200,0,0
70946,1,2,1,0,0,14,0,0
70947,1,2,1,0,0,85,0,0
70949,1,2,1,1,1,40,0,0
70950,1,2,1,1,1,20,0,0
70951,1,2,1,1,0,20,0,0
70952,1,2,1,0,0,25,0,0
70953,1,2,1,0,0,120,0,0
70955,1,2,1,1,0,20,0,0
70956,1,2,1,0,0,160,0,0
70957,1,2,1,0,0,250,0,0
70958,1,2,1,0,0,100,0,0
70959,1,2,1,1,0,20,0,0
70960,1,2,1,1,1,20,0,0
70960,2,2,1,1,1,20,0,0
70961,1,2,1,1,0,55,0,0
70962,1,2,1,0,0,40,0,0
70963,1,2,1,0,0,30,0,0
70964,1,2,1,0,0,60,0,0
70965,1,2,1,0,0,120,0,0
70966,1,2,1,0,0,20,0,0
70967,1,2,1,0,0,20,0,0
70968,1,2,1,0,0,45,0,0
70968,2,2,1,0,0,78,0,0
70969,1,2,1,0,0,45,0,0
70969,2,2,1,0,0,65,0,0
70970,1,2,1,0,0,250,0,0
70971,1,2,1,0,0,200,0,0
70972,1,2,1,1,1,20,0,0
70972,2,2,1,1,1,30,0,0
70972,3,2,1,1,1,30,0,0
70972,4,2,1,1,1,120,0,0
70973,1,3,2,1,1,185,1,1
70974,1,3,2,1,0,195,1,1
70975,1,2,1,0,0,40,0,0
70977,1,4,3,0,0,120,1,2
70978,1,4,3,0,0,60,1,2
70979,1,2,1,0,0,20,0,0
70981,1,2,1,0,0,235,0,0
70982,1,2,1,0,0,270,0,0
70983,1,2,1,0,0,65,0,0
70984,1,2,1,0,0,315,0,0
70985,1,2,1,0,0,80,0,0
70986,1,2,1,0,0,45,0,0
70987,1,2,1,0,0,260,0,0
70988,1,2,1,0,0,125,0,0
70989,1,2,1,0,0,40,0,0
70990,1,2,1,0,0,190,0,0
70991,1,2,1,0,0,40,0,0
70992,1,2,1,0,0,40,0,0
70993,1,2,1,0,0,40,0,0
70994,1,2,1,0,0,40,0,0
70994,2,2,1,0,0,90,0,0
70995,1,2,1,0,0,40,0,0
70995,2,2,1,0,0,66,0,0
70996,1,2,1,1,1,97,0,0
70997,1,2,1,1,0,10,0,0
70998,1,2,1,0,0,180,0,0
70999,1,2,1,0,0,178,0,0
71000,1,2,1,1,0,40,0,0
71001,1,2,1,0,0,86,0,0
71002,1,2,1,1,1,10,0,0
71004,1,2,1,0,0,163,0,0
71005,1,2,1,0,0,20,0,0
71006,1,2,1,0,0,270,0,0
71009,1,2,1,1,1,140,0,0
71010,1,2,1,1,1,140,0,0
71011,1,2,1,0,0,40,0,0
71011,2,2,1,1,1,20,0,0
71012,1,2,1,0,0,135,0,0
71013,1,2,1,0,0,20,0,0
71014,1,2,1,0,0,135,0,0
71015,1,2,1,1,0,220,0,0
71019,1,2,1,0,0,95,0,0
71020,1,2,1,0,0,130,0,0
71022,1,2,1,0,0,95,0,0
71024,1,2,1,0,0,95,0,0
71026,1,2,1,1,0,153,0,0
71027,1,2,1,0,0,195,0,0
71028,1,2,1,0,0,20,0,0
71030,1,2,1,0,0,180,0,0
71031,1,4,3,0,0,85,1,2
71032,1,4,3,0,0,85,1,2
71033,1,4,3,2,2,85,1,2
71034,1,2,1,1,1,40,0,0
71034,2,2,1,1,1,60,0,0
71035,1,2,1,0,0,50,0,0
71036,1,2,1,0,0,45,0,0
71037,1,2,1,0,0,165,0,0
71038,1,2,1,0,0,210,0,0
71039,1,2,1,1,0,145,0,0
71040,1,2,1,0,0,205,0,0
71041,1,2,1,0,0,266,0,0
71042,1,2,1,1,1,140,0,0
71043,1,2,1,0,0,120,0,0
71044,1,2,1,0,0,130,0,0
71045,1,2,1,0,0,90,0,0
71046,1,2,1,0,0,245,0,0
71047,1,2,1,0,0,16,0,0
71047,2,2,1,1,0,40,0,0
71048,1,2,1,0,0,20,0,0
71049,1,2,1,0,0,190,0,0
71050,1,2,1,0,0,185,0,0
71051,1,2,1,0,0,260,0,0
71052,1,2,1,1,0,28,0,0
71053,1,2,1,1,0,28,0,0
71055,1,2,1,0,0,342,0,0
71056,1,2,1,1,1,60,0,0
71056,2,2,1,1,1,60,0,0
71057,1,2,1,0,0,30,0,0
71058,1,2,1,0,0,60,0,0
71059,1,2,1,0,0,112,0,0
71060,1,2,1,1,1,40,0,0
71060,2,2,1,1,1,40,0,0
71061,1,2,1,0,0,206,0,0
71062,1,2,1,0,0,40,0,0
71063,1,2,1,1,0,65,0,0
71064,1,2,1,1,0,65,0,0
71065,1,2,1,1,0,167,0,0
71066,1,2,1,1,0,150,0,0
71068,1,2,1,0,0,188,0,0
71069,1,2,1,1,0,33,0,0
71070,1,2,1,0,0,90,0,0
71071,1,2,1,1,0,55,0,0
71072,1,2,1,1,0,55,0,0
71074,1,3,2,2,1,140,1,1
71075,1,3,2,2,1,140,1,1
71077,1,3,2,2,1,140,1,1
71081,1,2,1,1,0,30,0,0
71082,1,2,1,1,0,20,0,0
71083,1,2,1,0,0,30,0,0
71084,1,2,1,0,0,65,0,0
71085,1,2,1,0,0,40,0,0
71086,1,2,1,1,0,10,0,0
71087,1,2,1,0,0,20,0,0
71088,1,2,1,1,0,40,0,0
71089,1,2,1,1,1,40,0,0
71092,1,2,1,0,0,110,0,0
71093,1,2,1,1,1,40,0,0
71094,1,2,1,1,0,40,0,0
71095,1,2,1,1,0,40,0,0
71096,1,2,1,1,0,55,0,0
71099,1,2,1,1,0,20,0,0
71100,1,2,1,1,0,20,0,0
71101,1,2,1,1,1,30,0,0
71102,1,2,1,1,1,40,0,0
71102,2,2,1,1,1,40,0,0
71103,1,2,1,0,0,40,0,0
71104,1,2,1,1,0,125,0,0
71105,1,2,1,0,0,10,0,0
71106,1,2,1,1,1,40,0,0
71107,1,2,1,0,0,37,0,0
71108,1,2,1,0,0,10,0,0
71109,1,2,1,0,0,27,0,0
71109,2,2,1,1,0,30,0,0
71110,1,2,1,1,0,35,0,0
71110,2,2,1,1,0,30,0,0
71112,1,2,1,0,0,145,0,0
71114,1,2,1,0,0,9,0,0
71115,1,2,1,1,1,60,0,0
71115,2,2,1,1,1,60,0,0
71116,1,2,1,0,0,175,0,0
71117,1,2,1,0,0,182,0,0
71118,1,2,1,0,0,60,0,0
71119,1,1,1,0,0,16,0,0
71120,1,2,1,0,0,219,0,0
71121,1,4,3,1,0,341,1,2
71122,1,2,1,0,0,20,0,0
71123,1,2,1,0,0,40,0,0
71124,1,3,2,1,1,190,1,1
71125,1,2,1,1,1,36,0,0
71126,1,2,1,0,0,35,0,0
71127,1,2,1,0,0,35,0,0
71129,1,2,1,0,0,23,0,0
71130,1,2,1,0,0,132,0,0
71131,1,2,1,0,0,123,0,0
71132,1,1,1,0,0,91,0,0
71133,1,2,1,0,0,307,0,0
71134,1,2,1,0,0,212,0,0
71135,1,2,1,1,0,60,0,0
71136,1,2,1,0,0,25,0,0
71137,1,3,2,2,1,45,1,1
71137,2,2,1,1,1,25,0,0
71138,1,2,1,0,0,15,0,0
71140,1,2,1,0,0,35,0,0
71141,1,2,1,1,0,40,0,0
71142,1,2,1,1,0,30,0,0
71143,1,2,1,1,0,60,0,0
71144,1,2,1,1,0,75,0,0
71145,1,2,1,0,0,195,0,0
71146,1,2,1,0,0,90,0,0
71147,1,2,1,0,0,164,0,0
71148,1,6,5,4,4,259,1,4
71148,2,2,1,1,0,109,0,0
71151,1,2,1,0,0,35,0,0
71152,1,2,1,1,1,20,0,0
71152,2,2,1,1,1,20,0,0
71153,1,1,1,0,0,43,0,0
71154,1,2,1,0,0,20,0,0
71155,1,2,1,0,0,20,0,0
71157,1,2,1,0,0,55,0,0
71158,1,2,1,1,0,25,0,0
71159,1,2,1,0,0,20,0,0
71160,1,2,1,0,0,20,0,0
71162,1,2,1,0,0,50,0,0
71163,1,2,1,0,0,20,0,0
71164,1,2,1,0,0,20,0,0
71165,1,2,1,1,0,10,0,0
71166,1,2,1,0,0,106,0,0
71167,1,2,1,0,0,106,0,0
71169,1,2,1,0,0,40,0,0
71170,1,2,1,1,0,45,0,0
71170,2,2,1,1,1,35,0,0
71171,1,1,1,0,0,140,0,0
71172,1,2,1,1,0,45,0,0
71173,1,2,1,0,0,25,0,0
71173,2,2,1,0,0,20,0,0
71174,1,2,1,1,0,15,0,0
71175,1,2,1,0,0,100,0,0
71176,1,2,1,1,1,10,0,0
71176,2,2,1,1,0,40,0,0
71177,1,2,1,0,0,50,0,0
71178,1,2,1,0,0,15,0,0
71181,1,2,1,1,0,20,0,0
71182,1,2,1,1,1,20,0,0
71183,1,2,1,1,0,20,0,0
71184,1,2,1,0,0,30,0,0
71185,1,2,1,0,0,10,0,0
71186,1,2,1,0,0,8,0,0
71187,1,2,1,0,0,10,0,0
71188,1,2,1,1,0,20,0,0
71189,1,2,1,0,0,160,0,0
71190,1,2,1,1,0,20,0,0
71191,1,2,1,0,0,10,0,0
71193,1,2,1,0,0,81,0,0
71193,2,2,1,0,0,50,0,0
71194,1,2,1,1,0,25,0,0
71194,2,2,1,1,0,10,0,0
71195,1,2,1,0,0,30,0,0
71196,1,2,1,0,0,233,0,0
71197,1,2,1,0,0,120,0,0
71198,1,2,1,0,0,120,0,0
71199,1,3,2,1,1,130,1,1
71200,1,3,2,1,0,130,1,1
71201,1,3,2,2,1,225,1,1
71202,1,2,1,1,0,30,0,0
71203,1,2,1,0,0,260,0,0
71204,1,2,1,1,0,40,0,0
71205,1,2,1,1,0,120,0,0
71206,1,3,2,0,0,320,1,1
71207,1,4,3,3,0,145,1,2
71208,1,2,1,1,0,40,0,0
71208,2,2,1,1,0,90,0,0
71209,1,2,1,0,0,202,0,0
71210,1,3,2,2,1,115,1,1
71211,1,2,1,0,0,160,0,0
71212,1,2,1,1,0,30,0,0
71213,1,2,1,1,0,30,0,0
71214,1,2,1,0,0,60,0,0
71215,1,3,2,0,0,155,1,1
71216,1,2,1,0,0,30,0,0
71217,1,3,2,1,1,35,1,1
71218,1,2,1,0,0,180,0,0
71219,1,2,1,1,1,95,0,0
71220,1,2,1,0,0,240,0,0
71221,1,2,1,0,0,140,0,0
71222,1,2,1,0,0,200,0,0
71223,1,2,1,1,1,160,0,0
71224,1,2,1,1,0,90,0,0
71225,1,2,1,1,1,130,0,0
71226,1,2,1,0,0,195,0,0
71227,1,2,1,1,1,130,0,0
71228,1,2,1,1,0,20,0,0
71230,1,3,2,1,0,298,1,1
71231,1,2,1,0,0,20,0,0
71235,1,2,1,1,1,30,0,0
71235,2,2,1,1,1,30,0,0
71236,1,2,1,0,0,22,0,0
71238,1,2,1,0,0,22,0,0
71240,1,2,1,0,0,110,0,0
71241,1,2,1,0,0,37,0,0
71243,1,3,2,2,2,65,1,1
71244,1,2,1,0,0,50,0,0
71244,2,2,1,1,0,10,0,0
71247,1,2,1,0,0,10,0,0
71248,1,1,1,0,0,120,0,0
71249,1,2,1,1,1,25,0,0
71250,1,2,1,0,0,115,0,0
71251,1,2,1,0,0,25,0,0
71252,1,2,1,0,0,25,0,0
71253,1,2,1,0,0,190,0,0
71254,1,2,1,1,1,10,0,0
71254,2,2,1,1,1,10,0,0
71254,3,2,1,1,1,10,0,0
71254,4,2,1,1,1,10,0,0
71255,1,2,1,0,0,10,0,0
71257,1,2,1,0,0,235,0,0
71258,1,2,1,0,0,68,0,0
71260,1,2,1,0,0,20,0,0
71261,1,3,2,0,0,65,1,1
71262,1,2,1,0,0,90,0,0
71263,1,2,1,0,0,206,0,0
71264,1,2,1,1,0,46,0,0
71264,2,2,1,1,0,90,0,0
71265,1,2,1,1,0,20,0,0
71266,1,2,1,0,0,235,0,0
71267,1,1,1,0,0,125,0,0
71268,1,2,1,1,1,20,0,0
71268,2,2,1,1,1,20,0,0
71269,1,2,1,0,0,240,0,0
71270,1,2,1,0,0,20,0,0
71271,1,2,1,1,1,20,0,0
71271,2,2,1,1,1,20,0,0
71271,3,2,1,1,1,20,0,0
71271,4,2,1,1,1,20,0,0
71271,5,2,1,1,1,110,0,0
71272,1,2,1,0,0,50,0,0
71273,1,2,1,0,0,20,0,0
71275,1,2,1,1,0,30,0,0
71276,1,2,1,1,1,40,0,0
71277,1,2,1,0,0,120,0,0
71278,1,2,1,1,0,27,0,0
71279,1,2,1,0,0,168,0,0
71280,1,2,1,0,0,30,0,0
71281,1,2,1,0,0,240,0,0
71282,1,2,1,0,0,194,0,0
71285,1,2,1,0,0,240,0,0
71286,1,2,1,0,0,248,0,0
71287,1,2,1,0,0,191,0,0
71288,1,2,1,0,0,41,0,0
71289,1,2,1,0,0,15,0,0
71290,1,2,1,1,0,36,0,0
71291,1,2,1,0,0,35,0,0
71293,1,2,1,1,1,200,0,0
71294,1,3,2,1,1,200,1,1
71295,1,2,1,0,0,269,0,0
71297,1,2,1,1,0,45,0,0
71298,1,2,1,1,0,45,0,0
71298,2,1,1,0,0,83,0,0
71299,1,2,1,1,1,20,0,0
71300,1,2,1,0,0,36,0,0
71300,2,2,1,1,0,25,0,0
71301,1,2,1,0,0,25,0,0
71302,1,2,1,1,1,16,0,0
71303,1,2,1,1,0,20,0,0
71304,1,4,3,2,2,195,1,2
71305,1,2,1,0,0,85,0,0
71307,1,2,1,0,0,201,0,0
71308,1,2,1,0,0,55,0,0
71309,1,2,1,1,1,55,0,0
71310,1,2,1,0,0,130,0,0
71311,1,2,1,0,0,195,0,0
71312,1,2,1,1,0,10,0,0
71313,1,2,1,0,0,20,0,0
71315,1,2,1,0,0,210,0,0
71316,1,2,1,1,1,110,0,0
71317,1,1,1,0,0,175,0,0
71318,1,2,1,0,0,228,0,0
71319,1,2,1,0,0,60,0,0
71320,1,2,1,0,0,185,0,0
71321,1,2,1,0,0,25,0,0
71322,1,2,1,0,0,20,0,0
71323,1,2,1,0,0,135,0,0
71324,1,2,1,0,0,120,0,0
71325,1,2,1,1,0,25,0,0
71326,1,1,1,0,0,138,0,0
71327,1,1,1,0,0,128,0,0
71328,1,2,1,0,0,30,0,0
71329,1,2,1,0,0,30,0,0
71331,1,2,1,1,1,20,0,0
71332,1,2,1,1,1,20,0,0
71333,1,3,2,0,0,250,1,1
71334,1,2,1,0,0,240,0,0
71334,2,2,1,1,0,50,0,0
71335,1,2,1,0,0,60,0,0
71336,1,2,1,1,0,75,0,0
71337,1,2,1,1,1,333,0,0
71338,1,2,1,0,0,90,0,0
71339,1,2,1,1,1,50,0,0
71339,2,2,1,1,1,35,0,0
71340,1,2,1,0,0,190,0,0
71341,1,2,1,0,0,35,0,0
71342,1,2,1,0,0,160,0,0
71343,1,2,1,1,1,40,0,0
71343,2,2,1,1,1,40,0,0
71343,3,2,1,1,1,40,0,0
71344,1,2,1,0,0,170,0,0
71345,1,2,1,0,0,93,0,0
71346,1,2,1,0,0,50,0,0
71347,1,2,1,0,0,45,0,0
71348,1,2,1,0,0,220,0,0
71350,1,2,1,1,0,25,0,0
71351,1,1,1,0,0,106,0,0
71352,1,2,1,0,0,85,0,0
71353,1,2,1,0,0,40,0,0
71354,1,2,1,1,0,15,0,0
71355,1,2,1,1,0,25,0,0
71356,1,2,1,0,0,20,0,0
71357,1,1,1,0,0,106,0,0
